id,item_id,item_name,item_name_en,group_id,group_name,group_kind,equipment_type_id,fabric_type,effects_json,max_hp,max_mp,attack,defense,charm,agility,dexterity,magic_attack,healing_power,job_override_mode,craft_level,equip_level,recipe_book,recipe_place,description,slot,slot_grid_type,slot_grid_cols,materials_json,slot_grid_json,source_url,detail_url,default_price,weight,created_at,updated_at
1012,bougu_80_2_foot,精霊王の脚帯,"Faerie King Shoes",set_48e047b7ea,精霊王セット,tailoring_set,19,虹布,"[""おしゃれさ+35"", ""さいだいHP+8"", ""さいだいMP+6"", ""炎ダメージ20%減"", ""雷ダメージ20%減""]",,,,11,5,60,,,,inherit,38,80,精霊王の叙事詩,真グランゼドーラ王国のレシピ屋,,足,裁縫足,2,"[{""count"": 15, ""item_id"": 866}, {""count"": 1, ""item_id"": 752}, {""count"": 5, ""item_id"": 844}, {""count"": 1, ""item_id"": 761}, {""count"": 10, ""item_id"": 547}]","[[""209"", ""209""], [""209"", ""209""]]",https://draquex.com/bougu/0-zenbu.php,https://draquex.com/bougu/e-80-10.php,,2,"2026-03-12 01:44:13","2026-07-23 15:19:02"
1013,bougu_80_3_head,凱歌のヘルム,"Valkyrie Helm",set_c87729b730,凱歌セット,armor_set,18,,"[""おしゃれさ+30"", ""さいだいHP+10"", ""おもさ+15"", ""戦闘開始時10%でバイキルト"", ""おびえガード+10%""]",,,,55,15,,,,,replace,38,80,凱歌のスコア,真グランゼドーラ王国のレシピ屋,,頭,鎧頭,2,"[{""count"": 15, ""item_id"": 838}, {""count"": 1, ""item_id"": 834}, {""count"": 30, ""item_id"": 749}, {""count"": 1, ""item_id"": 761}, {""count"": 10, ""item_id"": 865}]","[[""176～182"", ""240～252""], [""220～232"", ""156～162""]]",https://draquex.com/bougu/0-zenbu.php,https://draquex.com/bougu/a-80-1.php,,22,"2026-03-12 01:44:15","2026-07-23 15:19:02"
1014,bougu_80_3_body_top,凱歌のよろい上,"Valkyrie Armor Top",set_c87729b730,凱歌セット,armor_set,18,,"[""おしゃれさ+30"", ""さいだいHP+10"", ""おもさ+15"", ""戦闘開始時10%でバイキルト"", ""おびえガード+10%""]",,,,76,22,,,,,replace,38,80,凱歌のスコア,真グランゼドーラ王国のレシピ屋,,体上,鎧上,2,"[{""count"": 15, ""item_id"": 838}, {""count"": 1, ""item_id"": 648}, {""count"": 20, ""item_id"": 608}, {""count"": 1, ""item_id"": 761}, {""count"": 10, ""item_id"": 865}]","[[""160～168"", ""160～168""], [""136～142"", ""136～142""], [""100～111"", ""100～111""]]",https://draquex.com/bougu/0-zenbu.php,https://draquex.com/bougu/b-80-1.php,,43,"2026-03-12 01:44:15","2026-07-23 15:19:02"
1015,bougu_80_3_body_bottom,凱歌のよろい下,"Valkyrie Armor Bottom",set_c87729b730,凱歌セット,armor_set,18,,"[""おしゃれさ+30"", ""さいだいHP+10"", ""おもさ+15"", ""戦闘開始時10%でバイキルト"", ""おびえガード+10%""]",,,,44,11,,,,,replace,38,80,凱歌のスコア,真グランゼドーラ王国のレシピ屋,,体下,鎧下,2,"[{""count"": 15, ""item_id"": 838}, {""count"": 20, ""item_id"": 678}, {""count"": 30, ""item_id"": 732}, {""count"": 1, ""item_id"": 761}, {""count"": 10, ""item_id"": 865}]","[[""60～68"", ""72～82""], [""72～82"", ""60～68""], [""119～125"", ""145～153""], [""145～153"", ""119～125""]]",https://draquex.com/bougu/0-zenbu.php,https://draquex.com/bougu/c-80-1.php,,23,"2026-03-12 01:44:15","2026-07-23 15:19:02"
1016,bougu_80_3_arm,凱歌のガントレット,"Valkyrie Gauntlets",set_c87729b730,凱歌セット,armor_set,18,,"[""おしゃれさ+30"", ""さいだいHP+10"", ""おもさ+15"", ""戦闘開始時10%でバイキルト"", ""おびえガード+10%""]",,,,25,5,,35,,,replace,38,80,凱歌のスコア,真グランゼドーラ王国のレシピ屋,,腕,鎧腕,1,"[{""count"": 15, ""item_id"": 838}, {""count"": 30, ""item_id"": 845}, {""count"": 20, ""item_id"": 816}, {""count"": 1, ""item_id"": 761}, {""count"": 10, ""item_id"": 865}]","[[""340～350""], [""256～267""], [""196～202""]]",https://draquex.com/bougu/0-zenbu.php,https://draquex.com/bougu/d-80-1.php,,14,"2026-03-12 01:44:15","2026-07-23 15:19:02"
1017,bougu_80_3_foot,凱歌のグリーブ,"Valkyrie Greaves",set_c87729b730,凱歌セット,armor_set,18,,"[""おしゃれさ+30"", ""さいだいHP+10"", ""おもさ+15"", ""戦闘開始時10%でバイキルト"", ""おびえガード+10%""]",,,,25,5,35,,,,replace,38,80,凱歌のスコア,真グランゼドーラ王国のレシピ屋,,足,鎧足,2,"[{""count"": 15, ""item_id"": 838}, {""count"": 30, ""item_id"": 698}, {""count"": 10, ""item_id"": 819}, {""count"": 1, ""item_id"": 761}, {""count"": 10, ""item_id"": 865}]","[[null, ""272～282""], [null, ""160～166""], [""180～191"", ""180～191""]]",https://draquex.com/bougu/0-zenbu.php,https://draquex.com/bougu/e-80-1.php,,18,"2026-03-12 01:44:15","2026-07-23 15:19:02"
1018,bougu_80_4_head,騎神のかぶと,"Knight God Helm",set_472cfae552,騎神セット,armor_set,18,,"[""おしゃれさ+30"", ""おもさ+18"", ""さいだいHP+10"", ""攻撃呪文ダメージ5%減"", ""開戦時10%でヘヴィチャージ""]",,,,60,16,,,,,replace,38,80,騎神の誓い,真グランゼドーラ王国のレシピ屋,,頭,鎧頭,2,"[{""count"": 15, ""item_id"": 838}, {""count"": 30, ""item_id"": 535}, {""count"": 30, ""item_id"": 800}, {""count"": 1, ""item_id"": 761}, {""count"": 10, ""item_id"": 865}]","[[""183～189"", ""164～176""], [""230～242"", ""183～189""]]",https://draquex.com/bougu/0-zenbu.php,https://draquex.com/bougu/a-80-6.php,,23,"2026-03-12 01:44:18","2026-07-23 15:19:02"
1019,bougu_80_4_body_top,騎神のよろい,"Knight God Armor",set_472cfae552,騎神セット,armor_set,18,,"[""おしゃれさ+30"", ""おもさ+18"", ""さいだいHP+10"", ""攻撃呪文ダメージ5%減"", ""開戦時10%でヘヴィチャージ""]",,,,82,23,,,,,replace,38,80,騎神の誓い,真グランゼドーラ王国のレシピ屋,,体上,鎧上,2,"[{""count"": 15, ""item_id"": 838}, {""count"": 1, ""item_id"": 648}, {""count"": 10, ""item_id"": 594}, {""count"": 1, ""item_id"": 761}, {""count"": 10, ""item_id"": 865}]","[[""107～118"", ""151～159""], [""151～159"", ""122～128""], [""122～128"", ""107～118""]]",https://draquex.com/bougu/0-zenbu.php,https://draquex.com/bougu/b-80-6.php,,45,"2026-03-12 01:44:18","2026-07-23 15:19:02"
1020,bougu_80_4_arm,騎神のガントレット,"Knight God Gauntlets",set_472cfae552,騎神セット,armor_set,18,,"[""おしゃれさ+30"", ""おもさ+18"", ""さいだいHP+10"", ""攻撃呪文ダメージ5%減"", ""開戦時10%でヘヴィチャージ""]",,,,29,6,,36,,,replace,38,80,騎神の誓い,真グランゼドーラ王国のレシピ屋,,腕,鎧腕,1,"[{""count"": 15, ""item_id"": 838}, {""count"": 5, ""item_id"": 819}, {""count"": 30, ""item_id"": 732}, {""count"": 1, ""item_id"": 761}, {""count"": 10, ""item_id"": 865}]","[[""285～296""], [""252～262""], [""223～229""]]",https://draquex.com/bougu/0-zenbu.php,https://draquex.com/bougu/d-80-6.php,,15,"2026-03-12 01:44:18","2026-07-23 15:19:02"
1021,bougu_80_4_foot,騎神のグリーブ,"Knight God Greaves",set_472cfae552,騎神セット,armor_set,18,,"[""おしゃれさ+30"", ""おもさ+18"", ""さいだいHP+10"", ""攻撃呪文ダメージ5%減"", ""開戦時10%でヘヴィチャージ""]",,,,29,6,36,,,,replace,38,80,騎神の誓い,真グランゼドーラ王国のレシピ屋,,足,鎧足,2,"[{""count"": 15, ""item_id"": 838}, {""count"": 10, ""item_id"": 591}, {""count"": 30, ""item_id"": 749}, {""count"": 1, ""item_id"": 761}, {""count"": 10, ""item_id"": 865}]","[["""", ""220～230""], ["""", ""185～196""], [""185～196"", ""170～176""]]",https://draquex.com/bougu/0-zenbu.php,https://draquex.com/bougu/e-80-6.php,,19,"2026-03-12 01:44:18","2026-07-23 15:19:02"
1022,bougu_80_5_head,古代王族のターバン,"Ancient Royal Turban",set_bace53348b,古代王族セット,tailoring_set,22,虹布,"[""おしゃれさ+55"", ""さいだいHP+8"", ""さいだいMP+8"", ""呪文と特技の回復1.1倍"", ""呪文発動速度+2%""]",,,,39,24,,,20,20,inherit,38,80,砂漠の民の物語,真グランゼドーラ王国のレシピ屋,,頭,裁縫頭,3,"[{""count"": 15, ""item_id"": 866}, {""count"": 1, ""item_id"": 611}, {""count"": 10, ""item_id"": 531}, {""count"": 1, ""item_id"": 761}, {""count"": 10, ""item_id"": 547}]","[[null, ""160"", null], [""190"", ""252"", ""190""]]",https://draquex.com/bougu/0-zenbu.php,https://draquex.com/bougu/a-80-4.php,,8,"2026-03-12 01:44:20","2026-07-23 15:19:02"
1023,bougu_80_5_body_top,古代王族のベスト,"Ancient Royal Vest",set_bace53348b,古代王族セット,tailoring_set,22,虹布,"[""おしゃれさ+55"", ""さいだいHP+8"", ""さいだいMP+8"", ""呪文と特技の回復1.1倍"", ""呪文発動速度+2%""]",,,,54,42,,,35,35,inherit,38,80,砂漠の民の物語,真グランゼドーラ王国のレシピ屋,,体上,裁縫上,3,"[{""count"": 15, ""item_id"": 866}, {""count"": 30, ""item_id"": 548}, {""count"": 30, ""item_id"": 881}, {""count"": 1, ""item_id"": 761}, {""count"": 10, ""item_id"": 547}]","[[""126"", ""45"", ""126""], [""90"", ""60"", ""90""], [""105"", ""45"", ""105""]]",https://draquex.com/bougu/0-zenbu.php,https://draquex.com/bougu/b-80-4.php,,10,"2026-03-12 01:44:20","2026-07-23 15:19:02"
1024,bougu_80_5_body_bottom,古代王族のボトムス,"Ancient Royal Bottoms",set_bace53348b,古代王族セット,tailoring_set,22,虹布,"[""おしゃれさ+55"", ""さいだいHP+8"", ""さいだいMP+8"", ""呪文と特技の回復1.1倍"", ""呪文発動速度+2%""]",,,,29,21,,,,,inherit,38,80,砂漠の民の物語,真グランゼドーラ王国のレシピ屋,,体下,裁縫下,2,"[{""count"": 15, ""item_id"": 866}, {""count"": 10, ""item_id"": 608}, {""count"": 20, ""item_id"": 567}, {""count"": 1, ""item_id"": 761}, {""count"": 10, ""item_id"": 547}]","[[""130"", ""130""], [""170"", ""170""], [""96"", ""96""]]",https://draquex.com/bougu/0-zenbu.php,https://draquex.com/bougu/c-80-2.php,,6,"2026-03-12 01:44:20","2026-07-23 15:19:02"
1025,bougu_80_5_arm,古代王族のバングル,"Ancient Royal Bangles",set_bace53348b,古代王族セット,tailoring_set,22,虹布,"[""おしゃれさ+55"", ""さいだいHP+8"", ""さいだいMP+8"", ""呪文と特技の回復1.1倍"", ""呪文発動速度+2%""]",,,,10,18,,59,,,inherit,38,80,砂漠の民の物語,真グランゼドーラ王国のレシピ屋,,腕,裁縫腕,3,"[{""count"": 15, ""item_id"": 866}, {""count"": 10, ""item_id"": 839}, {""count"": 5, ""item_id"": 867}, {""count"": 1, ""item_id"": 761}, {""count"": 10, ""item_id"": 547}]","[[""135"", ""90"", ""171""], [""135"", ""90"", ""171""]]",https://draquex.com/bougu/0-zenbu.php,https://draquex.com/bougu/d-80-4.php,,5,"2026-03-12 01:44:20","2026-07-23 15:19:02"
1026,bougu_80_5_foot,古代王族のくつ,"Ancient Royal Shoes",set_bace53348b,古代王族セット,tailoring_set,22,虹布,"[""おしゃれさ+55"", ""さいだいHP+8"", ""さいだいMP+8"", ""呪文と特技の回復1.1倍"", ""呪文発動速度+2%""]",,,,9,18,65,,,,inherit,38,80,砂漠の民の物語,真グランゼドーラ王国のレシピ屋,,足,裁縫足,2,"[{""count"": 15, ""item_id"": 866}, {""count"": 30, ""item_id"": 613}, {""count"": 20, ""item_id"": 670}, {""count"": 1, ""item_id"": 761}, {""count"": 10, ""item_id"": 547}]","[[""198"", ""198""], [""198"", ""198""]]",https://draquex.com/bougu/0-zenbu.php,https://draquex.com/bougu/e-80-4.php,,3,"2026-03-12 01:44:20","2026-07-23 15:19:02"
1027,bougu_80_6_head,舞い手のヘアバンド,"Performer's Hairband",set_94cf3862e5,舞い手セット,tailoring_set,22,虹布,"[""おしゃれさ+45"", ""さいだいHP+8"", ""こうげき魔力+20"", ""かいふく魔力+20"", ""2％で行動ターンを消費しない""]",,,,42,45,,,18,18,inherit,38,80,舞い手の教本,真グランゼドーラ王国のレシピ屋,,頭,裁縫頭,3,"[{""count"": 15, ""item_id"": 866}, {""count"": 30, ""item_id"": 664}, {""count"": 30, ""item_id"": 683}, {""count"": 1, ""item_id"": 761}, {""count"": 10, ""item_id"": 547}]","[[null, ""216"", null], [""180"", ""260"", ""180""]]",https://draquex.com/bougu/0-zenbu.php,https://draquex.com/bougu/a-80-9.php,,10,"2026-03-12 01:44:22","2026-07-23 15:19:02"
1028,bougu_80_6_body_top,舞い手の服,"Performer's Shirt",set_94cf3862e5,舞い手セット,tailoring_set,22,虹布,"[""おしゃれさ+45"", ""さいだいHP+8"", ""こうげき魔力+20"", ""かいふく魔力+20"", ""2％で行動ターンを消費しない""]",,,,58,30,,,43,43,inherit,38,80,舞い手の教本,真グランゼドーラ王国のレシピ屋,,体上,裁縫上,3,"[{""count"": 15, ""item_id"": 866}, {""count"": 30, ""item_id"": 559}, {""count"": 30, ""item_id"": 666}, {""count"": 1, ""item_id"": 761}, {""count"": 10, ""item_id"": 547}]","[[""105"", ""60"", ""150""], [""75"", ""60"", ""75""], [""150"", ""60"", ""105""]]",https://draquex.com/bougu/0-zenbu.php,https://draquex.com/bougu/b-80-9.php,,12,"2026-03-12 01:44:22","2026-07-23 15:19:02"
1029,bougu_80_6_body_bottom,舞い手のズボン,"Performer's Pants",set_94cf3862e5,舞い手セット,tailoring_set,22,虹布,"[""おしゃれさ+45"", ""さいだいHP+8"", ""こうげき魔力+20"", ""かいふく魔力+20"", ""2％で行動ターンを消費しない""]",,,,31,24,,,,,inherit,38,80,舞い手の教本,真グランゼドーラ王国のレシピ屋,,体下,裁縫下,2,"[{""count"": 15, ""item_id"": 866}, {""count"": 10, ""item_id"": 696}, {""count"": 30, ""item_id"": 881}, {""count"": 1, ""item_id"": 761}, {""count"": 10, ""item_id"": 547}]","[[""118"", ""170""], [""170"", ""130""], [""130"", ""118""]]",https://draquex.com/bougu/0-zenbu.php,https://draquex.com/bougu/c-80-6.php,,6,"2026-03-12 01:44:22","2026-07-23 15:19:02"
1030,bougu_80_6_arm,舞い手のリスト,"Performer's Bangles",set_94cf3862e5,舞い手セット,tailoring_set,22,虹布,"[""おしゃれさ+45"", ""さいだいHP+8"", ""こうげき魔力+20"", ""かいふく魔力+20"", ""2％で行動ターンを消費しない""]",,,,10,20,,61,,,inherit,38,80,舞い手の教本,真グランゼドーラ王国のレシピ屋,,腕,裁縫腕,3,"[{""count"": 15, ""item_id"": 866}, {""count"": 30, ""item_id"": 666}, {""count"": 10, ""item_id"": 536}, {""count"": 1, ""item_id"": 761}, {""count"": 10, ""item_id"": 547}]","[[""140"", ""112"", ""166""], [""112"", ""140"", ""166""]]",https://draquex.com/bougu/0-zenbu.php,https://draquex.com/bougu/d-80-9.php,,3,"2026-03-12 01:44:22","2026-07-23 15:19:02"
1031,bougu_80_6_foot,舞い手のくつ,"Performer's Shoes",set_94cf3862e5,舞い手セット,tailoring_set,22,虹布,"[""おしゃれさ+45"", ""さいだいHP+8"", ""こうげき魔力+20"", ""かいふく魔力+20"", ""2％で行動ターンを消費しない""]",,,,9,20,67,,,,inherit,38,80,舞い手の教本,真グランゼドーラ王国のレシピ屋,,足,裁縫足,2,"[{""count"": 15, ""item_id"": 866}, {""count"": 30, ""item_id"": 728}, {""count"": 30, ""item_id"": 773}, {""count"": 1, ""item_id"": 761}, {""count"": 10, ""item_id"": 547}]","[[""178"", ""240""], [""240"", ""178""]]",https://draquex.com/bougu/0-zenbu.php,https://draquex.com/bougu/e-80-9.php,,3,"2026-03-12 01:44:22","2026-07-23 15:19:02"
1032,bougu_80_7_head,黄竜のはちまき,"Yellow Dragon Band",set_9fad3f134e,黄竜セット,tailoring_set,25,再生布,"[""おしゃれさ+30"", ""さいだいHP+5"", ""さいだいMP+5"", ""魅了ガード+20%"", ""開戦時10%で会心率上昇""]",,,,36,8,,,,,inherit,38,80,黄竜伝,真グランゼドーラ王国のレシピ屋,,頭,,3,"[{""count"": 15, ""item_id"": 866}, {""count"": 10, ""item_id"": 805}, {""count"": 20, ""item_id"": 551}, {""count"": 1, ""item_id"": 761}, {""count"": 10, ""item_id"": 547}]","[[null, ""210"", null], [""150"", ""210"", ""150""]]",https://draquex.com/bougu/0-zenbu.php,https://draquex.com/bougu/a-80-2.php,,8,"2026-03-12 01:44:25","2026-07-23 15:19:02"
1033,bougu_80_7_body_top,黄竜の道着,"Yellow Dragon Dogi",set_9fad3f134e,黄竜セット,tailoring_set,25,再生布,"[""おしゃれさ+30"", ""さいだいHP+5"", ""さいだいMP+5"", ""魅了ガード+20%"", ""開戦時10%で会心率上昇""]",,,,56,11,,,,,inherit,38,80,黄竜伝,真グランゼドーラ王国のレシピ屋,,体上,,3,"[{""count"": 15, ""item_id"": 866}, {""count"": 5, ""item_id"": 754}, {""count"": 1, ""item_id"": 629}, {""count"": 1, ""item_id"": 761}, {""count"": 10, ""item_id"": 547}]","[[""90"", ""60"", ""105""], [""75"", ""60"", ""75""], [""105"", ""60"", ""90""]]",https://draquex.com/bougu/0-zenbu.php,https://draquex.com/bougu/b-80-2.php,,12,"2026-03-12 01:44:25","2026-07-23 15:19:02"
1034,bougu_80_7_arm,黄竜のうでわ,"Yellow Dragon Bangles",set_9fad3f134e,黄竜セット,tailoring_set,25,再生布,"[""おしゃれさ+30"", ""さいだいHP+5"", ""さいだいMP+5"", ""魅了ガード+20%"", ""開戦時10%で会心率上昇""]",,,,10,3,,53,,,inherit,38,80,黄竜伝,真グランゼドーラ王国のレシピ屋,,腕,,3,"[{""count"": 15, ""item_id"": 866}, {""count"": 20, ""item_id"": 821}, {""count"": 10, ""item_id"": 531}, {""count"": 1, ""item_id"": 761}, {""count"": 10, ""item_id"": 547}]","[[""125"", ""90"", ""145""], [""125"", ""90"", ""145""]]",https://draquex.com/bougu/0-zenbu.php,https://draquex.com/bougu/d-80-2.php,,3,"2026-03-12 01:44:25","2026-07-23 15:19:02"
1035,bougu_80_7_foot,黄竜のくつ,"Yellow Dragon Shoes",set_9fad3f134e,黄竜セット,tailoring_set,25,再生布,"[""おしゃれさ+30"", ""さいだいHP+5"", ""さいだいMP+5"", ""魅了ガード+20%"", ""開戦時10%で会心率上昇""]",,,,10,3,53,,,,inherit,38,80,黄竜伝,真グランゼドーラ王国のレシピ屋,,足,,2,"[{""count"": 15, ""item_id"": 866}, {""count"": 20, ""item_id"": 669}, {""count"": 20, ""item_id"": 844}, {""count"": 1, ""item_id"": 761}, {""count"": 10, ""item_id"": 547}]","[[""155"", ""205""], [""205"", ""155""]]",https://draquex.com/bougu/0-zenbu.php,https://draquex.com/bougu/e-80-2.php,,3,"2026-03-12 01:44:25","2026-07-23 15:19:02"
1036,bougu_80_8_head,獄獣のぼうし,"Hell Beast Hat",set_27c3d60420,獄獣セット,tailoring_set,25,再生布,"[""おしゃれさ+30"", ""さいだいHP+6"", ""こうげき力+5"", ""開戦時10%でバイキルト""]",,,,38,8,,,,,inherit,38,80,獄獣の掟,真グランゼドーラ王国のレシピ屋,,頭,,3,"[{""count"": 15, ""item_id"": 866}, {""count"": 1, ""item_id"": 834}, {""count"": 10, ""item_id"": 657}, {""count"": 1, ""item_id"": 761}, {""count"": 10, ""item_id"": 547}]","[[null, ""174"", null], [""174"", ""238"", ""174""]]",https://draquex.com/bougu/0-zenbu.php,https://draquex.com/bougu/a-80-8.php,,9,"2026-03-12 01:44:27","2026-07-23 15:19:02"
1037,bougu_80_8_body_top,獄獣のケープ,"Hell Beast Cape",set_27c3d60420,獄獣セット,tailoring_set,25,再生布,"[""おしゃれさ+30"", ""さいだいHP+6"", ""こうげき力+5"", ""開戦時10%でバイキルト""]",,,,58,11,,,,,inherit,38,80,獄獣の掟,真グランゼドーラ王国のレシピ屋,,体上,,3,"[{""count"": 15, ""item_id"": 866}, {""count"": 20, ""item_id"": 823}, {""count"": 30, ""item_id"": 800}, {""count"": 1, ""item_id"": 761}, {""count"": 10, ""item_id"": 547}]","[[""100"", ""75"", ""100""], [""60"", ""90"", ""60""], [""100"", ""75"", ""100""]]",https://draquex.com/bougu/0-zenbu.php,https://draquex.com/bougu/b-80-8.php,,14,"2026-03-12 01:44:27","2026-07-23 15:19:02"
1038,bougu_80_8_body_bottom,獄獣のズボン,"Hell Beast Pants",set_27c3d60420,獄獣セット,tailoring_set,25,再生布,"[""おしゃれさ+30"", ""さいだいHP+6"", ""こうげき力+5"", ""開戦時10%でバイキルト""]",,,,28,5,,,,,inherit,38,80,獄獣の掟,真グランゼドーラ王国のレシピ屋,,体下,,2,"[{""count"": 15, ""item_id"": 866}, {""count"": 1, ""item_id"": 833}, {""count"": 30, ""item_id"": 643}, {""count"": 1, ""item_id"": 761}, {""count"": 10, ""item_id"": 547}]","[[""125"", ""150""], [""150"", ""125""], [""105"", ""105""]]",https://draquex.com/bougu/0-zenbu.php,https://draquex.com/bougu/c-80-5.php,,6,"2026-03-12 01:44:27","2026-07-23 15:19:02"
1039,bougu_80_8_arm,獄獣のうであて,"Hell Beast Armguards",set_27c3d60420,獄獣セット,tailoring_set,25,再生布,"[""おしゃれさ+30"", ""さいだいHP+6"", ""こうげき力+5"", ""開戦時10%でバイキルト""]",,,,11,3,,55,,,inherit,38,80,獄獣の掟,真グランゼドーラ王国のレシピ屋,,腕,,3,"[{""count"": 15, ""item_id"": 866}, {""count"": 30, ""item_id"": 863}, {""count"": 5, ""item_id"": 867}, {""count"": 1, ""item_id"": 761}, {""count"": 10, ""item_id"": 547}]","[[""145"", ""110"", ""125""], [""145"", ""110"", ""125""]]",https://draquex.com/bougu/0-zenbu.php,https://draquex.com/bougu/d-80-8.php,,4,"2026-03-12 01:44:27","2026-07-23 15:19:02"
